user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken,completion_ratio
28110,9688,Cloud Computing Essentials,James Clark,9.5,1,2,4.4,46342,442.11,0.882,1,1.0,8,0.10526315789473684
20755,8041,Graphic Design with Canva,Daniel White,85.9,1,0,4.3,14255,282.0,0.588,0,32.87,5,0.38265424912689167
4302,8402,Mobile App Development with Swift,Dr. John Smith,85.0,1,0,4.0,37728,188.65,0.737,0,25.32,5,0.2978823529411765
7208,6234,AI for Business Leaders,Sarah Lee,10.7,1,0,2.6,39793,288.2,0.925,1,23.53,5,2.199065420560748
27921,5132,DevOps and Continuous Deployment,David Wilson,33.1,1,1,3.2,8221,405.85,0.854,1,12.29,5,0.3712990936555891
22204,7194,Python for Beginners,Isabella Scott,85.9,1,0,3.4,28945,252.25,1.0,1,24.64,5,0.2868451688009313
49245,6468,Graphic Design with Canva,Dr. Mia Walker,86.0,1,1,3.7,22332,387.22,0.753,1,5.54,5,0.0644186046511628
21546,1275,Mobile App Development with Swift,Dr. Mia Walker,49.3,1,0,3.2,941,104.13,0.821,0,10.88,2,0.22068965517241382
24017,2613,Cloud Computing Essentials,Olivia Taylor,78.3,1,2,5.0,16558,339.68,0.909,1,24.63,5,0.3145593869731801
31099,2903,Data Visualization with Tableau,Dr. Robert Davis,69.7,1,2,3.9,23185,431.86,0.629,1,18.53,7,0.2658536585365854
8557,5205,Cybersecurity for Professionals,Dr. Robert Davis,43.6,0,2,3.5,26625,248.93,0.635,1,9.58,3,0.21972477064220183
46564,9392,Ethical Hacking Masterclass,Sophia Anderson,34.0,1,2,3.6,35259,254.9,0.719,0,1.0,7,0.029411764705882353
20103,6114,Python for Beginners,Ethan Hall,89.2,1,0,5.0,34135,364.77,0.549,1,27.52,4,0.3085201793721973
38894,9261,Public Speaking Mastery,Dr. Mia Walker,42.9,1,0,3.8,30464,251.64,0.76,1,11.3,4,0.2634032634032634
1925,4739,Networking and System Administration,Daniel White,43.8,0,1,3.3,24107,449.97,0.753,1,10.44,4,0.23835616438356164
19480,5582,Cybersecurity for Professionals,William Thomas,79.2,1,0,3.4,16437,61.36,0.58,1,13.48,2,0.1702020202020202
39452,3462,Mobile App Development with Swift,David Wilson,44.0,0,0,3.9,7843,321.25,0.618,0,3.43,7,0.07795454545454546
18923,6305,Blockchain and Decentralized Applications,Sophia Anderson,32.8,1,0,4.5,33896,115.79,0.902,1,33.0,7,1.0060975609756098
18661,5649,Personal Finance and Wealth Building,Olivia Taylor,34.4,1,0,3.6,10083,91.79,0.438,1,15.97,3,0.4642441860465117
46100,1977,Blockchain and Decentralized Applications,Benjamin Lewis,58.2,1,2,3.8,23062,236.36,1.0,0,11.16,4,0.1917525773195876
9946,4875,AI for Business Leaders,Dr. John Smith,14.6,0,2,3.8,40985,313.46,0.986,1,20.52,2,1.4054794520547946
307,8002,Photography and Video Editing,Dr. Robert Davis,23.9,1,0,4.2,38094,395.27,0.665,0,10.11,9,0.42301255230125523
22960,4319,Blockchain and Decentralized Applications,Dr. John Smith,54.4,0,1,3.5,33645,89.22,0.664,1,26.32,4,0.4838235294117647
4232,3975,Stock Market and Trading Strategies,Emma Harris,96.3,0,0,3.1,481,171.16,0.952,1,12.45,7,0.1292834890965732
38797,5647,Cybersecurity for Professionals,Isabella Scott,70.9,0,0,4.6,21652,488.46,0.983,1,33.36,9,0.4705218617771509
12208,3460,AI for Business Leaders,James Clark,87.8,1,0,3.8,40319,201.86,0.721,1,4.56,3,0.05193621867881549
39427,3341,Data Visualization with Tableau,Olivia Taylor,67.9,1,1,4.4,16187,346.33,0.655,1,29.49,3,0.4343151693667157
6337,7709,Game Development with Unity,Ethan Hall,6.4,1,0,2.9,26262,341.41,0.703,1,12.25,4,1.9140625
46665,5426,Game Development with Unity,James Clark,90.7,1,2,3.0,37750,315.87,0.945,1,4.94,4,0.05446527012127894
9631,4112,Networking and System Administration,James Clark,74.7,1,0,4.3,41011,362.8,0.589,1,11.12,5,0.14886211512717534
17257,4609,Project Management Fundamentals,Benjamin Lewis,56.8,0,0,2.9,17700,299.36,0.696,1,12.04,3,0.2119718309859155
33910,9250,Public Speaking Mastery,Sophia Anderson,67.6,1,1,3.3,13725,344.97,0.655,1,24.52,5,0.36272189349112427
49818,4450,Personal Finance and Wealth Building,Michael Brown,92.1,1,2,4.3,37093,288.53,0.844,0,2.25,3,0.024429967426710098
41169,5584,Fitness and Nutrition Coaching,David Wilson,28.2,1,1,3.9,21588,300.79,0.764,1,18.12,5,0.6425531914893617
33720,3040,Public Speaking Mastery,Benjamin Lewis,17.9,0,1,4.6,26830,45.39,0.794,1,35.22,5,1.9675977653631287
42018,143,Graphic Design with Canva,Daniel White,73.9,1,2,4.3,785,163.58,0.669,1,13.7,5,0.18538565629228684
45705,977,Cloud Computing Essentials,James Clark,29.5,1,2,4.3,2741,471.71,0.858,1,13.34,4,0.45220338983050845
30014,337,Blockchain and Decentralized Applications,Dr. John Smith,17.9,1,0,3.9,8039,485.69,1.0,1,33.59,3,1.8765363128491623
14456,4789,Public Speaking Mastery,Isabella Scott,94.8,0,1,5.0,32148,245.82,0.655,1,39.26,5,0.4141350210970464
4723,6045,Fundamentals of Digital Marketing,Ethan Hall,70.5,0,1,4.6,19171,344.21,0.9,1,1.0,5,0.014184397163120567
12813,7372,Cybersecurity for Professionals,Benjamin Lewis,53.8,1,0,4.9,38736,443.85,1.0,1,1.0,4,0.01858736059479554
30277,2021,Fitness and Nutrition Coaching,Benjamin Lewis,44.1,1,2,4.4,23959,117.57,1.0,0,18.27,1,0.41428571428571426
36777,8781,Networking and System Administration,Daniel White,59.4,1,0,4.0,16504,335.18,0.52,1,21.65,1,0.36447811447811446
10061,5159,Project Management Fundamentals,Alexander Young,27.5,1,1,3.2,41882,282.39,0.734,1,1.0,7,0.03636363636363636
13057,1537,AI for Business Leaders,Michael Brown,89.5,1,0,4.8,31975,432.97,0.654,1,26.24,3,0.2931843575418994
6656,8753,Advanced Machine Learning,David Wilson,64.0,0,2,3.8,39501,119.38,0.426,1,12.66,4,0.1978125
22575,9549,AI for Business Leaders,Jessica Martinez,9.2,0,0,3.5,31967,26.02,0.999,1,8.66,7,0.9413043478260871
49924,344,Cloud Computing Essentials,Liam Adams,42.9,0,0,4.3,47575,177.17,0.756,1,13.11,3,0.3055944055944056
13028,7256,Cybersecurity for Professionals,Olivia Taylor,92.6,1,2,5.0,49436,126.94,0.831,0,2.16,3,0.02332613390928726
4031,1380,Public Speaking Mastery,David Wilson,58.3,0,0,4.7,13884,482.62,0.593,1,16.23,3,0.2783876500857633
24244,5047,Personal Finance and Wealth Building,Sarah Lee,22.3,0,0,4.4,5051,332.32,0.664,1,8.48,7,0.38026905829596414
33290,846,Advanced Machine Learning,Ethan Hall,78.6,1,0,4.6,23256,258.63,0.474,1,46.1,6,0.5865139949109416
19740,3654,Ethical Hacking Masterclass,Alexander Young,25.9,1,2,4.0,6204,183.29,0.546,0,1.0,11,0.03861003861003861
34169,9463,Python for Beginners,Isabella Scott,53.1,0,2,4.5,48422,367.85,0.482,1,20.67,3,0.3892655367231639
44699,8690,Blockchain and Decentralized Applications,David Wilson,53.8,1,0,3.5,44609,351.25,0.611,1,28.87,4,0.5366171003717473
36492,4932,Personal Finance and Wealth Building,David Wilson,17.2,1,0,3.7,18304,394.35,0.839,1,25.28,3,1.4697674418604652
30014,5183,AI for Business Leaders,Michael Brown,37.5,1,1,3.8,3504,259.82,0.714,0,20.22,6,0.5392
6580,5712,Personal Finance and Wealth Building,Benjamin Lewis,49.8,1,1,3.8,10523,292.04,0.733,0,1.0,7,0.020080321285140562
18243,2916,Cybersecurity for Professionals,Sophia Anderson,18.5,1,1,2.4,69,85.2,0.63,1,14.2,3,0.7675675675675675
4782,3067,Personal Finance and Wealth Building,Dr. John Smith,75.7,1,0,3.2,49874,145.33,1.0,1,63.12,6,0.8338177014531043
20449,5360,Ethical Hacking Masterclass,Liam Adams,67.2,0,0,5.0,32581,334.97,0.93,1,5.16,5,0.07678571428571429
45642,9813,Mobile App Development with Swift,Sophia Anderson,62.8,0,0,4.0,8208,477.0,0.779,1,1.0,6,0.01592356687898089
49295,7235,Photography and Video Editing,Alexander Young,49.2,0,1,4.5,613,79.16,0.704,0,1.0,4,0.02032520325203252
21447,2648,DevOps and Continuous Deployment,Michael Brown,32.3,1,0,5.0,18760,414.61,0.862,0,20.99,5,0.6498452012383901
11044,7110,Networking and System Administration,Emma Harris,82.7,1,0,3.3,32607,385.24,0.774,1,33.43,6,0.40423216444981863
19854,9314,Cybersecurity for Professionals,James Clark,64.4,1,0,3.9,49457,447.14,0.87,1,13.65,9,0.21195652173913043
49144,7675,Game Development with Unity,David Wilson,42.0,1,0,4.0,35904,457.91,0.825,1,27.29,4,0.6497619047619048
20080,2006,Ethical Hacking Masterclass,Benjamin Lewis,10.0,1,2,4.6,45395,287.85,0.815,1,19.06,6,1.906
17102,5891,AI for Business Leaders,Prof. Emily Johnson,16.1,1,0,4.3,5910,105.14,0.761,1,1.0,9,0.06211180124223602
643,679,DevOps and Continuous Deployment,Olivia Taylor,72.9,1,0,4.4,39103,375.4,0.765,1,1.0,6,0.013717421124828532
28017,2519,Personal Finance and Wealth Building,James Clark,30.1,0,1,4.2,41000,449.55,0.555,1,35.94,4,1.1940199335548172
18933,9952,Public Speaking Mastery,Ethan Hall,51.7,1,1,4.7,12504,29.9,0.517,1,20.29,7,0.3924564796905222
44654,1391,Cloud Computing Essentials,Emma Harris,44.2,1,0,3.5,14775,388.72,0.782,1,37.38,5,0.8457013574660633
24946,5406,Stock Market and Trading Strategies,David Wilson,57.7,1,0,5.0,24277,159.36,0.677,0,33.05,6,0.572790294627383
7550,6962,Ethical Hacking Masterclass,Charlotte King,11.8,1,2,4.2,308,238.59,0.88,0,40.77,4,3.455084745762712
13398,9700,Cybersecurity for Professionals,Daniel White,83.1,1,0,4.3,41628,473.16,0.735,0,30.93,5,0.37220216606498197
25363,2627,Networking and System Administration,Isabella Scott,66.0,1,0,3.8,34222,25.38,0.862,0,23.35,4,0.3537878787878788
47843,3760,Stock Market and Trading Strategies,Sophia Anderson,78.2,1,0,4.2,29901,316.17,0.657,0,17.02,8,0.2176470588235294
46540,3880,Blockchain and Decentralized Applications,Ethan Hall,18.6,1,1,4.9,44230,45.65,0.804,1,26.84,5,1.443010752688172
33718,9488,Cybersecurity for Professionals,Ethan Hall,55.5,1,0,4.8,20087,152.32,0.636,1,4.13,5,0.07441441441441442
49674,1184,Project Management Fundamentals,Jessica Martinez,26.4,1,0,4.4,38140,234.2,0.509,1,34.01,8,1.2882575757575758
23017,4964,Stock Market and Trading Strategies,Sarah Lee,90.9,1,2,2.2,44438,374.03,0.93,0,8.14,2,0.08954895489548954
14733,2278,Game Development with Unity,Sarah Lee,48.0,1,2,4.8,42808,341.85,0.585,1,7.19,7,0.14979166666666668
49507,7116,Stock Market and Trading Strategies,Michael Brown,52.6,0,1,4.4,33887,118.07,0.752,1,1.0,9,0.019011406844106463
26912,199,Fundamentals of Digital Marketing,Isabella Scott,30.9,1,0,2.9,30432,328.0,0.756,1,3.75,5,0.12135922330097088
17867,458,Graphic Design with Canva,Olivia Taylor,92.1,0,0,3.1,34609,290.53,0.816,1,9.15,3,0.09934853420195441
42608,3559,Advanced Machine Learning,James Clark,74.9,1,2,4.7,41908,336.18,0.824,1,22.12,5,0.2953271028037383
27622,9094,Mobile App Development with Swift,James Clark,42.5,1,0,4.2,47050,477.39,0.916,1,31.26,9,0.7355294117647059
12824,6035,Mobile App Development with Swift,Ethan Hall,33.8,1,1,4.9,16579,331.7,0.928,1,35.45,6,1.0488165680473374
29987,7813,Data Visualization with Tableau,James Clark,88.5,0,0,3.2,8732,196.19,0.637,1,42.03,5,0.47491525423728814
14691,2316,Public Speaking Mastery,William Thomas,38.0,1,0,4.5,33761,323.46,0.881,0,37.37,3,0.9834210526315789
39108,902,Data Visualization with Tableau,Sophia Anderson,34.2,1,1,5.0,2336,26.59,1.0,1,10.36,6,0.3029239766081871
10957,6901,AI for Business Leaders,Prof. Emily Johnson,97.2,1,0,4.2,39370,434.24,0.832,1,21.22,7,0.21831275720164608
21304,4298,Game Development with Unity,Charlotte King,93.7,0,0,2.9,8096,171.55,0.806,1,50.64,8,0.5404482390608324
36534,8552,Fundamentals of Digital Marketing,Prof. Emily Johnson,72.6,1,2,3.7,35318,373.01,0.878,1,1.0,3,0.013774104683195593
29675,7767,Photography and Video Editing,David Wilson,53.9,1,0,3.4,2048,406.3,0.514,1,7.84,1,0.14545454545454545
35596,1137,Project Management Fundamentals,Dr. Robert Davis,20.4,1,0,4.2,21482,382.78,0.348,1,25.9,6,1.2696078431372548
2059,5285,DevOps and Continuous Deployment,Benjamin Lewis,41.6,0,1,2.8,11473,493.75,0.777,0,35.91,7,0.8632211538461537
11520,508,AI for Business Leaders,Sarah Lee,73.0,1,2,4.3,16852,254.51,0.898,0,35.24,6,0.4827397260273973
31116,5273,Cybersecurity for Professionals,Dr. Robert Davis,28.4,1,1,4.1,20572,152.49,1.0,1,6.03,6,0.21232394366197185
731,8259,Cybersecurity for Professionals,Dr. John Smith,57.2,1,1,2.3,25582,233.66,0.834,0,34.32,5,0.6
1833,4724,Python for Beginners,Dr. Mia Walker,35.5,1,0,3.5,10667,71.58,0.722,1,17.13,6,0.4825352112676056
41369,2628,Advanced Machine Learning,Ethan Hall,35.5,1,0,5.0,22425,155.38,0.823,1,19.13,10,0.5388732394366197
22890,8868,Fitness and Nutrition Coaching,Liam Adams,47.2,1,1,3.8,1442,254.37,0.681,1,21.23,4,0.44978813559322034
48387,2329,Ethical Hacking Masterclass,Emma Harris,77.4,1,1,4.5,13765,466.53,0.939,1,10.71,4,0.13837209302325582
39939,1032,Fundamentals of Digital Marketing,Dr. Robert Davis,6.3,1,0,1.8,15123,326.84,1.0,1,24.13,6,3.8301587301587303
4180,1305,Public Speaking Mastery,Dr. John Smith,82.7,1,1,3.6,14741,320.71,0.537,1,38.16,5,0.46142684401451023
6300,9843,Blockchain and Decentralized Applications,Isabella Scott,95.4,0,0,5.0,49913,178.09,0.66,1,5.17,5,0.05419287211740041
7831,4284,Data Visualization with Tableau,Olivia Taylor,8.5,0,0,2.5,45820,251.03,0.678,1,22.44,4,2.64
44208,4909,Mobile App Development with Swift,Dr. Mia Walker,36.0,1,1,3.3,7557,314.38,0.604,1,1.72,3,0.04777777777777778
37571,1765,AI for Business Leaders,Dr. Robert Davis,23.4,0,0,3.5,8974,453.37,0.846,1,19.31,6,0.8252136752136752
22442,559,DevOps and Continuous Deployment,Liam Adams,79.7,1,0,5.0,17866,131.75,0.615,1,22.25,4,0.2791718946047679
6616,3762,Blockchain and Decentralized Applications,Emma Harris,51.4,1,0,5.0,17091,30.89,0.875,0,22.52,3,0.43813229571984436
6763,9042,Networking and System Administration,William Thomas,28.6,1,2,4.2,11133,310.82,0.555,0,5.41,5,0.18916083916083914
38312,8160,Game Development with Unity,Liam Adams,80.8,0,0,3.5,32159,85.46,0.634,1,1.0,6,0.012376237623762377
24710,2090,Mobile App Development with Swift,Sarah Lee,19.8,1,0,3.9,750,149.37,0.599,1,7.82,5,0.39494949494949494
37652,2226,Fitness and Nutrition Coaching,Sophia Anderson,95.9,1,0,3.5,40256,83.43,0.801,1,32.09,6,0.33461939520333683
23435,8170,Graphic Design with Canva,Ethan Hall,91.7,1,1,3.5,49712,175.21,0.739,1,38.86,3,0.423773173391494
21344,8196,Game Development with Unity,Sarah Lee,76.1,1,0,4.0,266,305.92,0.891,1,36.26,5,0.47647831800262813
15740,9901,DevOps and Continuous Deployment,Daniel White,58.5,1,0,4.3,32876,124.48,0.954,1,33.39,2,0.5707692307692308
667,5200,Fundamentals of Digital Marketing,Emma Harris,70.3,1,0,4.6,41322,379.3,0.697,1,19.03,8,0.270697012802276
33045,7341,Blockchain and Decentralized Applications,Dr. Robert Davis,30.3,0,0,5.0,49149,302.4,0.454,1,21.84,3,0.7207920792079208
27884,2426,Fitness and Nutrition Coaching,Sophia Anderson,52.9,1,2,4.4,14168,43.55,0.763,1,15.7,7,0.29678638941398866
14064,9603,Cybersecurity for Professionals,Sophia Anderson,55.8,1,2,3.0,5811,487.78,1.0,1,37.45,7,0.671146953405018
33650,9135,Photography and Video Editing,Ethan Hall,60.8,0,1,4.8,30298,488.99,0.866,1,15.69,3,0.2580592105263158
34829,2051,Advanced Machine Learning,Michael Brown,12.5,1,2,3.1,36133,156.5,0.599,1,9.91,9,0.7928000000000001
47446,477,DevOps and Continuous Deployment,William Thomas,12.2,0,0,4.2,7550,104.22,0.336,1,17.49,7,1.4336065573770491
39471,7251,Mobile App Development with Swift,Alexander Young,96.4,1,0,3.8,6891,241.22,0.734,0,6.17,2,0.06400414937759336
9430,7203,Advanced Machine Learning,Ethan Hall,97.3,1,0,4.3,27691,492.59,0.698,1,12.44,3,0.12785200411099693
48622,309,Stock Market and Trading Strategies,Michael Brown,21.1,1,0,3.2,7695,284.07,0.851,1,25.9,6,1.2274881516587677
32927,9616,Python for Beginners,Benjamin Lewis,91.4,1,0,4.7,19114,215.85,0.502,0,25.65,5,0.28063457330415753
48765,7544,Photography and Video Editing,Michael Brown,19.5,0,0,3.7,18282,258.78,0.712,1,44.28,3,2.270769230769231
37998,2202,Photography and Video Editing,James Clark,67.7,0,0,3.7,22826,86.91,0.796,1,25.15,3,0.3714918759231905
40725,4774,Game Development with Unity,Isabella Scott,68.5,0,0,4.6,10147,326.85,0.863,1,14.5,7,0.2116788321167883
32270,8561,Advanced Machine Learning,Michael Brown,88.7,1,1,4.9,23995,376.51,0.809,1,16.31,8,0.18387824126268318
31705,7586,AI for Business Leaders,Jessica Martinez,67.3,0,0,3.0,6688,130.36,0.622,0,29.66,4,0.4407132243684993
28392,8435,Networking and System Administration,James Clark,26.5,0,0,3.6,13100,151.06,0.845,1,7.34,3,0.2769811320754717
24188,2325,Cloud Computing Essentials,Olivia Taylor,58.4,0,2,3.8,9419,408.67,0.829,1,20.0,5,0.3424657534246575
45335,8873,Public Speaking Mastery,Dr. Mia Walker,89.1,1,0,5.0,46758,210.72,0.796,1,12.28,8,0.1378226711560045
2527,3515,Fundamentals of Digital Marketing,James Clark,76.7,1,2,4.3,44704,397.58,0.862,1,15.01,3,0.19569752281616687
24687,2360,Cybersecurity for Professionals,Isabella Scott,7.5,1,1,3.5,38578,409.23,1.0,1,17.91,7,2.388
7804,8382,Advanced Machine Learning,Olivia Taylor,50.7,0,0,3.0,36552,120.3,0.981,0,11.5,5,0.22682445759368836
32669,8921,Fitness and Nutrition Coaching,Liam Adams,39.3,1,0,3.8,21359,389.97,0.551,1,31.88,5,0.8111959287531807
6575,5716,AI for Business Leaders,Sophia Anderson,5.1,1,1,4.7,30251,394.12,0.966,1,20.9,8,4.098039215686274
8734,15,Cloud Computing Essentials,Dr. Mia Walker,30.9,1,2,4.6,36396,490.52,0.937,1,27.55,6,0.8915857605177994
7258,3266,Ethical Hacking Masterclass,Sophia Anderson,98.4,1,0,1.9,20736,243.24,0.767,1,20.85,9,0.21189024390243902
36052,8958,Mobile App Development with Swift,Emma Harris,26.8,1,2,2.4,18879,271.77,0.785,1,19.5,7,0.7276119402985074
15910,832,AI for Business Leaders,Jessica Martinez,77.9,1,0,4.8,16642,242.08,0.865,1,1.0,4,0.012836970474967907
24147,1270,Graphic Design with Canva,James Clark,39.4,0,2,2.3,46227,387.39,0.729,1,1.0,7,0.025380710659898477
11803,3769,Graphic Design with Canva,Charlotte King,19.1,1,0,4.6,14075,204.67,0.769,0,1.0,2,0.05235602094240837
7897,4079,Python for Beginners,Daniel White,14.3,1,0,3.5,17581,486.99,0.915,0,35.26,10,2.4657342657342656
28134,4182,Ethical Hacking Masterclass,Sophia Anderson,68.9,1,0,4.5,23017,190.15,0.743,1,31.34,1,0.4548621190130624
13527,5448,Project Management Fundamentals,Liam Adams,40.4,1,1,5.0,11718,246.42,1.0,1,21.08,6,0.5217821782178218
11279,8407,Python for Beginners,Alexander Young,8.8,1,1,4.3,30123,370.22,0.955,1,10.52,2,1.1954545454545453
46011,3607,Mobile App Development with Swift,David Wilson,93.8,1,2,3.1,33733,280.09,0.774,1,18.41,6,0.1962686567164179
25552,8184,Personal Finance and Wealth Building,Michael Brown,49.7,1,2,4.4,6227,198.84,1.0,1,33.24,3,0.6688128772635815
25299,6406,AI for Business Leaders,Dr. Mia Walker,32.9,1,0,4.2,12431,150.1,0.649,1,21.47,7,0.6525835866261398
35339,1550,Public Speaking Mastery,Michael Brown,79.4,1,1,4.6,49689,442.64,0.878,1,27.69,6,0.3487405541561713
22192,2309,Photography and Video Editing,Jessica Martinez,70.6,1,2,3.3,33789,463.26,0.706,1,27.01,3,0.3825779036827196
33093,4036,Cybersecurity for Professionals,Daniel White,61.8,1,1,3.1,6954,232.04,0.798,1,1.0,3,0.016181229773462785
23872,8702,Photography and Video Editing,William Thomas,19.6,0,0,3.8,560,220.24,0.615,0,38.37,3,1.9576530612244896
9722,1689,Ethical Hacking Masterclass,James Clark,44.5,1,2,4.8,42107,478.37,0.681,1,10.54,4,0.23685393258426965
38414,3483,Fitness and Nutrition Coaching,Prof. Emily Johnson,55.7,0,2,3.2,19104,192.75,0.761,0,16.99,8,0.3050269299820466
30280,8636,Ethical Hacking Masterclass,Dr. Mia Walker,83.3,1,0,5.0,35558,243.96,0.543,1,1.0,4,0.012004801920768308
14405,5252,Photography and Video Editing,Dr. Mia Walker,95.4,0,1,2.9,17672,453.31,0.767,1,27.6,6,0.2893081761006289
4487,5865,Python for Beginners,Ethan Hall,40.2,0,0,3.4,31590,128.61,0.509,1,21.06,5,0.5238805970149253
35199,4059,Data Visualization with Tableau,Isabella Scott,40.1,1,0,3.7,29985,390.35,0.627,0,1.22,5,0.030423940149625933
28688,5012,DevOps and Continuous Deployment,Sophia Anderson,85.8,1,1,3.4,42560,274.15,0.784,1,51.42,4,0.5993006993006993
49998,1392,Public Speaking Mastery,Daniel White,31.5,1,0,5.0,8327,32.07,0.629,1,9.41,5,0.29873015873015873
13157,6699,Public Speaking Mastery,Jessica Martinez,28.4,1,0,2.7,47563,326.76,0.955,1,33.14,3,1.1669014084507043
568,6972,Photography and Video Editing,Prof. Emily Johnson,39.3,1,1,3.4,5379,348.07,0.805,1,25.62,3,0.651908396946565
2180,477,Stock Market and Trading Strategies,Ethan Hall,77.6,1,0,4.4,7748,280.5,0.577,1,18.73,8,0.24136597938144333
2020,2088,DevOps and Continuous Deployment,James Clark,39.7,1,1,3.7,36358,273.95,0.742,0,19.57,6,0.49294710327455915
15920,5443,Game Development with Unity,Benjamin Lewis,13.9,0,2,4.6,27352,77.55,0.522,0,10.55,9,0.7589928057553957
19704,3035,Data Visualization with Tableau,Dr. John Smith,72.7,1,2,3.3,43624,457.11,0.576,1,35.39,4,0.48679504814305363
18705,3029,Data Visualization with Tableau,Emma Harris,14.1,0,0,3.8,7967,339.1,0.875,1,6.47,6,0.45886524822695035
18031,4411,Python for Beginners,Benjamin Lewis,63.1,1,1,4.3,33053,384.56,0.962,1,15.8,7,0.25039619651347067
3910,1812,Fitness and Nutrition Coaching,Dr. John Smith,6.4,0,0,3.3,46105,193.51,0.877,1,10.34,7,1.6156249999999999
8016,4543,Graphic Design with Canva,Dr. Mia Walker,98.2,0,1,5.0,24181,92.78,0.823,1,49.8,6,0.5071283095723014
3421,8355,Data Visualization with Tableau,Ethan Hall,51.9,0,0,2.7,48413,185.13,0.708,1,27.13,2,0.5227360308285164
